Office,candidate_name,Party,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
Governor,"MARX, VICTOR",Republican,1.97,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.82,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,10.25,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,57.13,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,3.94,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,20.51,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,20.51,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.82,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,20.51,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,14.52,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.62,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.41,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.99,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.62,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,9.85,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,41.02,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,8.2,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.76,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.41,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.97,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.97,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.46,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,57.13,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,41.02,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,57.13,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,20.51,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,3.94,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,3.94,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.82,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.99,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.99,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.21,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,3.94,12/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,10.25,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,10.25,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,3.94,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,21.42,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,4.1,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,3.94,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,3.94,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.41,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,10.25,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.99,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,9.85,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.39,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,10.71,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,3.94,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.21,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,10.25,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,41.02,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,7.88,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.41,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,7.88,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.79,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.82,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,10.25,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,10.25,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,12/28/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
