committee,committee_type,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
ROBERTS LEADERSHIP FUND,Political Committee,450.0,2025-12-22 00:00:00,Dafna Michaelson Jenet For Sd21,Commerce City,CO,80022,Contributions,
ROBERTS LEADERSHIP FUND,Political Committee,450.0,2025-12-22 00:00:00,Rein For Colorado,Littleton,CO,80162,Contributions,
ROBERTS LEADERSHIP FUND,Political Committee,450.0,2025-12-22 00:00:00,Iman For Colorado,Aurora,CO,80012,Contributions,
ROBERTS LEADERSHIP FUND,Political Committee,450.0,2025-12-22 00:00:00,Cutter For Jeffco,Redacted By Sos,CO,99999,Contributions,
RYDIN WITH GRETCHEN,Political Committee,400.0,2025-12-22 00:00:00,Jessie  Danielson,Wheatridge,CO,80034,Donation for Independent Expenditures,
THE MURSE PAC,Political Committee,500.0,2025-12-22 00:00:00,Shannon Bird For Congress,Westminster,CO,80035,Contributions,
VALDEZ FOR COLORADO RAINBOW FUND,Political Committee,77.81,2025-12-22 00:00:00,Mailchimp,Atlanta,GA,30308,Office Equipment & Supplies,
GRISWOLD LEADERSHIP PAC,Political Committee,28.64,2025-12-23 00:00:00,Actblue,West Somerville,MA,02144-0031,Fundraising Expenses,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,1.03,2025-12-23 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,1.05,2025-12-23 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,1.03,2025-12-23 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,1.03,2025-12-23 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,0.88,2025-12-23 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,1.3,2025-12-23 00:00:00,Stripe.Com,New Orleans,LA,70112,Bank Fees,
SNYDER FOR COLORADO LEADERSHIP FUND,Political Committee,450.0,2025-12-23 00:00:00,Karen For Co,Redacted By Sos,CO,99999,Contributions,
SNYDER FOR COLORADO LEADERSHIP FUND,Political Committee,450.0,2025-12-23 00:00:00,To Elect Michael Carter To Colorado State House District 36,Redacted By Sos,CO,99999,Contributions,
SNYDER FOR COLORADO LEADERSHIP FUND,Political Committee,450.0,2025-12-23 00:00:00,Friends Of Jacque Phillips,Redacted By Sos,CO,99999,Contributions,
THE COLEMAN LEADERSHIP FUND,Political Committee,3125.0,2025-12-23 00:00:00,Cornerstone Legacy Ventures Llc,Denver,CO,80203,Other,Compensation
VALDEZ FOR COLORADO RAINBOW FUND,Political Committee,21.03,2025-12-23 00:00:00,Zoho,Pleasantville,CA,94588,Office Equipment & Supplies,
YARA LEADERSHIP FUND,Political Committee,500.0,2025-12-23 00:00:00,Seligman For Ag,Redacted By Sos,CO,99999,Contributions,
BIPAC (BLACK INDIGENOUS LEADERSHIP PAC),Political Committee,450.0,2025-12-24 00:00:00,To Elect Michael Carter To Colorado State House District 36,Redacted By Sos,CO,99999,Contributions,
COLORADO CENTER PARTY CENTRAL COMMITTEE,Political Party Committee,2.08,2025-12-24 00:00:00,Google Ads,Mountain View,CA,94043,Miscellaneous,
CPA 1904 SMALL DONOR COMMITTEE,Small Donor Committee,25.0,2025-12-24 00:00:00,Colorado Secretary Of State,Denver,CO,80290,Miscellaneous,Annual Business Filing
GREEN PARTY OF COLORADO,Political Party Committee,22.77,2025-12-24 00:00:00,Godaddy Inc,Tempe,AZ,85281,Office Equipment & Supplies,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,1.05,2025-12-24 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,1.05,2025-12-24 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,1.03,2025-12-24 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,1.03,2025-12-24 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,1.03,2025-12-24 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,1.03,2025-12-24 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,1.3,2025-12-24 00:00:00,Stripe.Com,New Orleans,LA,70112,Bank Fees,
MANNY RUTINEL LEADERSHIP FUND,Political Committee,21.9,2025-12-24 00:00:00,First Bank,Commerce City,CO,80022,Bank Fees,Bank Fees
SHEILA FOR COLORADO LEADERSHIP FUND,Political Committee,19.99,2025-12-24 00:00:00,Adobe,San Jose,CA,95110,Office Equipment & Supplies,Adobe Subscription
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,0.6,2025-12-25 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,
6512 LEADERSHIP FUND,Political Committee,500.0,2025-12-26 00:00:00,Maggie  Mixer,Denver,CO,80218,Consultant & Professional Services,
COLORADO STATE REPRESENTATIVE DISTRICT 30 REPUBLICAN CENTRAL COMMITTEE,Political Party Committee,87.74,2025-12-26 00:00:00,Anedot,New Orleans,LA,70112,Other,Fee For On-Line Electronic Payment System
FENBERG LEADERSHIP FUND,Political Committee,137.1,2025-12-26 00:00:00,Mailchimp,Atlanta,GA,30308,Other,Email Software
LEE - COLORADO PAC,Political Committee,36.3,2025-12-26 00:00:00,Democracy Engine,Washington,DC,20009,Bank Fees,Credit Card Processing Fees/Electronic Debit
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,1.03,2025-12-26 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,1.05,2025-12-26 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,0.59,2025-12-26 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,1.3,2025-12-26 00:00:00,Stripe.Com,New Orleans,LA,70112,Bank Fees,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,4.3,2025-12-26 00:00:00,Stripe.Com,New Orleans,LA,70112,Bank Fees,
ADVANCED ENERGY ACTION,Political Committee,26.0,2025-12-27 00:00:00,Amalgamated Bank,Washington,DC,20006,Bank Fees,Bank Fees
COLORADANS FOR WESTERN VALUES LEADERSHIP PAC,Political Committee,450.0,2025-12-27 00:00:00,Ava For Colorado,Redacted By Sos,CO,99999,Contributions,
COLORADANS FOR WESTERN VALUES LEADERSHIP PAC,Political Committee,450.0,2025-12-27 00:00:00,Elect Jill Haffley,Colorado Springs,CO,80909,Contributions,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,1.05,2025-12-27 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,
COLORADO WORKING FAMILIES PARTY SMALL DONOR COMMITTEE,Small Donor Committee,0.17,2025-12-28 00:00:00,Actblue Technical Services,Somerville,MA,02144,Fundraising Expenses,Fee
JAVIER'S ECONOMIC JUSTICE FUND,Political Committee,2.0,2025-12-28 00:00:00,First Bank,Lakewood,CO,80235,Bank Fees,
LESLIE HEROD'S BOLDLY FORWARD PAC,Political Committee,0.2,2025-12-28 00:00:00,Act Blue,Somerville,MA,02144,Fundraising Expenses,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,1.3,2025-12-28 00:00:00,Stripe.Com,New Orleans,LA,70112,Bank Fees,
MANNY RUTINEL LEADERSHIP FUND,Political Committee,4.95,2025-12-28 00:00:00,Actblue Technical Services,Somerville,MA,02144,Fundraising Expenses,Payment Processing Fee
COLORADO STATE REPRESENTATIVE DISTRICT 30 REPUBLICAN CENTRAL COMMITTEE,Political Party Committee,25.75,2025-12-29 00:00:00,Squarespace Inc,New York,NY,10014,Other,Squarespace Monthly Fee
DEMOCRATIC WOMEN OF BOULDER COUNTY-SMALL DONOR COMMITTEE (DWBC-SDC),Small Donor Committee,250.0,2025-12-29 00:00:00,Brittany Pettersen For Colorado,Lakewood,CO,80215,Contributions,
DEMOCRATIC WOMEN OF BOULDER COUNTY-SMALL DONOR COMMITTEE (DWBC-SDC),Small Donor Committee,250.0,2025-12-29 00:00:00,Jason Crow For Congress,Greenwood Village,CO,80112,Contributions,
KAREN FOR CO LEADERSHIP PAC,Political Committee,450.0,2025-12-29 00:00:00,Dylan Roberts For Colorado,Redacted By Sos,CO,99999,Contributions,
KAREN FOR CO LEADERSHIP PAC,Political Committee,150.0,2025-12-29 00:00:00,Jack For Rtd,Louisville,CO,80027,Contributions,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,1.03,2025-12-29 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,
MONICA PAC,Political Committee,450.0,2025-12-29 00:00:00,Jillaire For Hd19,Redacted By Sos,CO,99999,Contributions,
RISING TIDES PAC,Political Committee,1450.0,2025-12-29 00:00:00,Kirkmeyer For Colorado,Brighton,CO,80603,Contributions,
SNYDER FOR COLORADO LEADERSHIP FUND,Political Committee,450.0,2025-12-29 00:00:00,Committee To Elect Marc Snyder,Manitou Springs,CO,80829,Contributions,
TEAMSTERS LOCAL UNION NO. 455 SMALL DONOR FUND,Small Donor Committee,3750.0,2025-12-29 00:00:00,Jena For Colorado,Redacted By Sos,CO,99999,Contributions,2026 Attorney General Election
THE PASCHAL PAC,Political Committee,450.0,2025-12-29 00:00:00,Committee To Elect Amy Paschal,Redacted By Sos,CO,99999,Contributions,
THE PASCHAL PAC,Political Committee,450.0,2025-12-29 00:00:00,Pierson For Colorado,Colorado Springs,CO,80923,Contributions,
THE PASCHAL PAC,Political Committee,450.0,2025-12-29 00:00:00,Yolanda L Avila For All,Colorado Springs,CO,80910,Contributions,
THE PASCHAL PAC,Political Committee,450.0,2025-12-29 00:00:00,Elect Thomas Tony Exum,Redacted By Sos,CO,99999,Contributions,
THE PASCHAL PAC,Political Committee,450.0,2025-12-29 00:00:00,Committee To Elect Stephanie Vigil,Redacted By Sos,CO,99999,Contributions,
WEISSMAN LEADERSHIP FUND,Political Committee,350.0,2025-12-29 00:00:00,Colorado Democratic Party,Denver,CO,80203,Contributions,
BLACK JACK PAC,Political Committee,400.0,2025-12-30 00:00:00,Lori For Colorado,Westminster,CO,80031,Contributions,
CATHY KIPP FOR COLORADO LEADERSHIP FUND,Political Committee,450.0,2025-12-30 00:00:00,Janice M Marchman,Loveland,CO,80538,Contributions,Campaign Contribution
COLORADO DENTAL HYGIENISTS PAC,Political Committee,15.0,2025-12-30 00:00:00,Jpmorgan Chase Bank,Columbus,OH,43218-2051,Bank Fees,
COLORADO SKI COUNTRY USA PAC,Political Committee,5.0,2025-12-30 00:00:00,,,,,Bank Fees,Bank Service Charge
COLORADO SOCIETY OF ANESTHESIOLOGISTS SMALL DONOR COMMITTEE,Small Donor Committee,2.24,2025-12-30 00:00:00,,,,,Bank Fees,Paypal Fee
DLCC COLORADO (DEMOCRATIC LEGISLATIVE CAMPAIGN COMMITTEE COLORADO),Small Donor Committee,14.0,2025-12-30 00:00:00,Amalgamated Bank,New York,NY,10001,Bank Fees,Bank Fee
EMILY'S LIST COLORADO SMALL DONOR COMMITTEE,Small Donor Committee,90.89,2025-12-30 00:00:00,Amalgamated Bank,Washington,DC,20006,Bank Fees,Bank Fee
FARMERS UNION RURAL PAC,Political Committee,200.0,2025-12-30 00:00:00,Brianna For Treasurer,Redacted By Sos,CO,99999,Contributions,
FRIENDS OF JUNIE JOSEPH LEADERSHIP FUND,Political Committee,5.13,2025-12-30 00:00:00,Actblue,Sommerville,MA,02144-3132,Bank Fees,Actblue Payments Between 10/24/2025-12/30/2025
JANE FONDA CLIMATE PAC,Small Donor Committee,5000.0,2025-12-30 00:00:00,Jena For Colorado,Redacted By Sos,CO,99999,Contributions,Contribution
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,0.93,2025-12-30 00:00:00,Amazon Web Services,410 Terry Avenue North,WA,98109,Office Equipment & Supplies,
LINDSEY FOR COLORADO LEADERSHIP FUND,Political Committee,450.0,2025-12-30 00:00:00,Dylan Roberts For Colorado,Redacted By Sos,CO,99999,Contributions,
MANNY RUTINEL LEADERSHIP FUND,Political Committee,450.0,2025-12-30 00:00:00,Gabriel For Colorado,Eastlake,CO,80614,Contributions,Contribution
MANNY RUTINEL LEADERSHIP FUND,Political Committee,500.0,2025-12-30 00:00:00,Tyler Quick For Adams County,Westminster,CO,80030,Contributions,Contribution
MONICA PAC,Political Committee,200.0,2025-12-30 00:00:00,Jessie Danielson For Colorado,Wheat Ridge,CO,80033,Contributions,
MONICA PAC,Political Committee,200.0,2025-12-30 00:00:00,Jena For Colorado,Redacted By Sos,CO,99999,Contributions,
MONICA PAC,Political Committee,200.0,2025-12-30 00:00:00,Bennet For Governor,Superior,CO,80027,Contributions,
PAC (POLITICAL ACTION COMMITTEE) TO THE FUTURE,Political Committee,100.0,2025-12-30 00:00:00,Lesley For Colorado,Redacted By Sos,CO,99999,Contributions,
PAC (POLITICAL ACTION COMMITTEE) TO THE FUTURE,Political Committee,100.0,2025-12-30 00:00:00,Brianna For Treasurer,Redacted By Sos,CO,99999,Contributions,
PAC (POLITICAL ACTION COMMITTEE) TO THE FUTURE,Political Committee,100.0,2025-12-30 00:00:00,Friends Of Junie Joseph,Boulder,CO,80303,Contributions,
PAC (POLITICAL ACTION COMMITTEE) TO THE FUTURE,Political Committee,100.0,2025-12-30 00:00:00,Monica For Colorado,Redacted By Sos,CO,99999,Contributions,
REBEKAHPAC (REBEKAH STEWART FOR COLORADO),Political Committee,100.0,2025-12-30 00:00:00,Jena For Colorado,Redacted By Sos,CO,99999,Contributions,
REBEKAHPAC (REBEKAH STEWART FOR COLORADO),Political Committee,100.0,2025-12-30 00:00:00,Mandy For Colorado,Aurora,CO,80010,Contributions,
ROBERTS LEADERSHIP FUND,Political Committee,450.0,2025-12-30 00:00:00,Mandy For Colorado,Aurora,CO,80010,Contributions,
ROBERTS LEADERSHIP FUND,Political Committee,450.0,2025-12-30 00:00:00,Monica For Colorado,Redacted By Sos,CO,99999,Contributions,
ROBERTS LEADERSHIP FUND,Political Committee,450.0,2025-12-30 00:00:00,Kolker For Colorado,Centennial,CO,80122,Contributions,
ROCKY MOUNTAIN INSURANCE ASSOCIATION (RMIA) SDC,Small Donor Committee,750.0,2025-12-30 00:00:00,New Day Colorado Fund,Fort Lupton,CO,80621,Contributions,
ROCKY MOUNTAIN INSURANCE ASSOCIATION (RMIA) SDC,Small Donor Committee,750.0,2025-12-30 00:00:00,Senate Majority Fund,Denver,CO,80205,Contributions,
SNYDER FOR COLORADO LEADERSHIP FUND,Political Committee,200.0,2025-12-30 00:00:00,Shannon Bird For Congress,Westminster,CO,80035,Contributions,
VALDEZ FOR COLORADO RAINBOW FUND,Political Committee,2.0,2025-12-30 00:00:00,First Bank,Lakewood,CO,80215,Bank Fees,
WILLFORD LEADERSHIP FUND,Political Committee,1500.0,2025-12-30 00:00:00,House Majority Project (Fka) State Democratic House Campaign Fund,Denver,CO,80204,Contributions,
ADVANCED STATE LEADERS COMMITTEE,Political Committee,10.0,2025-12-31 00:00:00,Firstbank,Lakewood,CO,80215,Bank Fees,Inactivity Fee
AGRICULTURE PAC,Political Committee,2.0,2025-12-31 00:00:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
"AGRICULTURE STRONG, COLORADO UNITED",Small Donor Committee,10.0,2025-12-31 00:00:00,First Bank North,Brighton,CO,80601,Bank Fees,
ANDREW FOR COLORADO LEADERSHIP FUND,Political Committee,6.0,2025-12-31 00:00:00,,,,,Bank Fees,
ANDREW FOR COLORADO LEADERSHIP FUND,Political Committee,450.0,2025-12-31 00:00:00,Lindsey For Colorado,Arvada,CO,80004,Contributions,
ARCHITECTS OF COLORADO POLITICAL COMMITTEE (ARCPAC),Political Committee,19.79,2025-12-31 00:00:00,Square,San Francisco,CO,94130,Bank Fees,Combined Square Processing Fees For 10-1-25 Through 12-31-25 Contributions.
BACON FOR COLORADO LEADERSHIP FUND,Political Committee,235.42,2025-12-31 00:00:00,Actblue,Cambridge,MA,02138,Consultant & Professional Services,
BACON FOR COLORADO LEADERSHIP FUND,Political Committee,6.0,2025-12-31 00:00:00,,,,,Bank Fees,
BIPAC (BLACK INDIGENOUS LEADERSHIP PAC),Political Committee,36.98,2025-12-31 00:00:00,Actblue,Somerville,MA,02144,Fundraising Expenses,Actblue Fees
BUCKLE UP PAC,Political Committee,6.0,2025-12-31 00:00:00,Firstbank North,Arvada,CO,80003,Bank Fees,
CALDWELL LEADERSHIP PAC,Political Committee,8.0,2025-12-31 00:00:00,Firstbank,Brighton,CO,80601,Bank Fees,
CAMACHO LEADERSHIP FUND,Political Committee,3875.0,2025-12-31 00:00:00,Colorado House Majority Project,Denver,CO,80203,Contributions,
CATLIN PAC,Political Committee,12.0,2025-12-31 00:00:00,First Bank,Denver,CO,80203,Bank Fees,
CERTIFIED PUBLIC ACCOUNTANTS PAC,Political Committee,5.0,2025-12-31 00:00:00,,,,,Bank Fees,Bank Fee
CHINOOK POLITICAL COMMITTEE,Political Committee,122.0,2025-12-31 00:00:00,United States Postal Service - 81416,Delta,CO,81416,Other,1/2 Po Box Rental.
CHINOOK POLITICAL COMMITTEE,Political Committee,389.5,2025-12-31 00:00:00,Adobe,San Jose,CA,95110-2704,Office Equipment & Supplies,1/2 Adobe Software Suite
COANA PAC (COLORADO ASSOCIATION OF NURSE ANESTHETISTS POLITICAL ACTION COMMITTEE),Political Committee,200.0,2025-12-31 00:00:00,Mike Barlow-Roach For Colorado,Englewood,CO,80113,Contributions,
COLORADO ADVOCATES FOR RURAL ELECTRIFICATION,Political Committee,1432.48,2025-12-31 00:00:00,,,,,Other,Adjustment To Reconcile Tracer To Bank Account.  Letter To Follow
COLORADO COMMITTEE OF AUTO RETAILERS (COLO C.A.R.),Political Committee,3.0,2025-12-31 00:00:00,,,,,Bank Fees,Bank Fees
COLORADO INTELLECTUAL AND DEVELOPMENTAL DISABILITY ALLIANCE,Political Committee,400.0,2025-12-31 00:00:00,Rebekah Stewart For Colorado,Redacted By Sos,CO,99999,Contributions,2026 Campaign Donation
COLORADO PSYCHOLOGICAL ASSOCIATION,Political Committee,6.87,2025-12-31 00:00:00,Keybank National Association,Greenwood Village,CO,80111,Bank Fees,
COLORADO ROCK PAC,Political Committee,-250.0,2025-12-31 00:00:00,Friends Of Matthew Martinez,Monte Vista,CO,81144,Returned Expenditure,Check Was Never Cashed. Discovered At Ye Financials
COLORADO ROCK PAC,Political Committee,-100.0,2025-12-31 00:00:00,Committee To Elect Richardson For House District 56,Elizabeth,CO,80107,Returned Expenditure,Check Was Never Cashed. Discovered At Ye Financials
COLORADO STATE REPRESENTATIVE DISTRICT 30 REPUBLICAN CENTRAL COMMITTEE,Political Party Committee,32.59,2025-12-31 00:00:00,Anedot,New Orleans,LA,70112,Other,Fee For On-Line Electronic Payment System
COLORADO STRONG POLITICAL COMMITTEE,Political Committee,6.0,2025-12-31 00:00:00,Firstbank North,Arvada,CO,80006,Bank Fees,
COLORADO'S MOUNTAIN PAC,Political Committee,1901.73,2025-12-31 00:00:00,Colorado Conservative Victory Fund,Colorado Springs,CO,80920,Miscellaneous,Joint Fundraising Expenses
CONSERVATION COLORADO ACTION FUND (CCVAF),Political Committee,475.44,2025-12-31 00:00:00,Conservation Colorado,Denver,CO,80203,Employee Services,Staff Hours
EQUAL ACCESS FOR COLORADO AUTISM PATIENTS,Political Committee,2.0,2025-12-31 00:00:00,,,,,Bank Fees,
FAMILIES FOR RESPONSIBLE GOVERNMENT,Political Committee,6.0,2025-12-31 00:00:00,Firstbank,Brighton,CO,80601,Bank Fees,
FENBERG LEADERSHIP FUND,Political Committee,9.0,2025-12-31 00:00:00,First Bank,Lakewood,CO,80225,Bank Fees,Bank Fee
GREATER DOUGLAS COUNTY,Political Committee,5.0,2025-12-31 00:00:00,Banc Of California,Carlsbad,CA,92013,Bank Fees,Bank Fee
GRISWOLD LEADERSHIP PAC,Political Committee,150.0,2025-12-31 00:00:00,Colorado Democratic Party,Denver,CO,80203,Contributions,Young Democrats Initiatives
HOST-PAC (COLORADO RESTAURANT ASSOCIATION),Political Committee,766.14,2025-12-31 00:00:00,Colorado Restaurant Association,Denver,CO,80203,Office Equipment & Supplies,
JESSIE DANIELSON PAC,Political Committee,15.0,2025-12-31 00:00:00,,,,,Bank Fees,
KAREN FOR CO LEADERSHIP PAC,Political Committee,225.0,2025-12-31 00:00:00,Gena Ozols For Hd3,Redacted By Sos,CO,99999,Contributions,
KARL HANLON STATE PAC,Political Committee,700.0,2025-12-31 00:00:00,Garfield County Democratic Party,Glenwood Springs,CO,81601,Other,Donation To Garfield Dems
KARL HANLON STATE PAC,Political Committee,1950.32,2025-12-31 00:00:00,Clancy Consulting,Colorado Springs,CO,80910,Consultant & Professional Services,
LESLEY FOR COLORADO DATA FIRST FUND,Political Committee,19.75,2025-12-31 00:00:00,Actblue,Somerville,CA,02144,Fundraising Expenses,
LESLEY FOR COLORADO DATA FIRST FUND,Political Committee,450.0,2025-12-31 00:00:00,Dylan Roberts For Colorado,Redacted By Sos,CO,99999,Contributions,
LESLEY FOR COLORADO DATA FIRST FUND,Political Committee,225.0,2025-12-31 00:00:00,To Elect Michael Carter To Colorado State House District 36,Redacted By Sos,CO,99999,Contributions,
LINDSEY FOR COLORADO LEADERSHIP FUND,Political Committee,450.0,2025-12-31 00:00:00,Kyle Mullica For Sd 24,Thornton,CO,80602,Contributions,
LORENA FOR COLORADO LEADERSHIP FUND COMMITTEE,Political Committee,2.0,2025-12-31 00:00:00,First Bank,Denver,CO,80221,Bank Fees,
MAX PAC,Political Committee,2.0,2025-12-31 00:00:00,South State Bank,Castle Rock,CO,80104,Bank Fees,Statement Fee
MCKESSON CORPORATION EMPLOYEES POLITICAL FUND,Political Committee,-200.0,2025-12-31 00:00:00,Kyle Mullica For Sd 24,Thornton,CO,80602,Returned Expenditure,2026 Primary - Void Of 7/24/24 Contribution
MONICA PAC,Political Committee,125.0,2025-12-31 00:00:00,Colorado Democratic Party,Denver,CO,80203,Contributions,
