committee,committee_type,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
BOULDER VALLEY EDUCATION ASSOCIATION SMALL DONOR COMMITTEE,Small Donor Committee,1000,10/24/25,,,,,Contributions,Dj For Denver Contribution
BOULDER VALLEY EDUCATION ASSOCIATION SMALL DONOR COMMITTEE,Small Donor Committee,1000,10/24/25,,,,,Contributions,Monica For Dps Contribution
COLORADO CENTER PARTY CENTRAL COMMITTEE,Political Party Committee,2.08,10/24/25,Google Ads,Mountain View,CA,94043,Miscellaneous,
COLORADO FORWARD PARTY COMMITTEE,Political Party Committee,208,10/24/25,Meta Corporation,Menlo Park,CA,94025,Advertising,
CONSERVATION COLORADO ACTION FUND (CCVAF),Political Committee,25,10/24/25,Colorado Secretary Of State,Denver,CO,80290,Other,Sos Registration
CUTTER FOR COLORADO LEADERSHIP FUND,Political Committee,45.3,10/24/25,Hungry Goat Scratch Kitchen And Wine Bar,Morrison,CO,80465,"Food, Beverages and Meals",
GIDDY UP PAC,Political Committee,1750,10/24/25,Denver Democratic Central Committee,Denver,CO,80205,Contributions,
GREEN PARTY OF COLORADO,Political Party Committee,22.77,10/24/25,Godaddy Inc,Tempe,AZ,85281,Office Equipment & Supplies,
GRISWOLD LEADERSHIP PAC,Political Committee,268.29,10/24/25,Denver Democratic Central Committee,Denver,CO,80205,Contributions,
HANSEN LEADERSHIP FUND,Political Committee,450,10/24/25,Coleman For Colorado,Denver,CO,80249,Contributions,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,8.95,10/24/25,Co Dept Of Revenue,Lakewood,CO,80214,Other,Co Dept Of Revenue Tax
MCCLUSKIE FOR COLORADO LEADERSHIP FUND,Political Committee,3000,10/24/25,House Dems Petty Cash Fund,Denver,CO,80203,Contributions,
MCCLUSKIE FOR COLORADO LEADERSHIP FUND,Political Committee,450,10/24/25,Elect Thomas Tony Exum,Redacted By Sos,CO,99999,Contributions,
ONEOK INC. EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/24/25,Lori Garcia Sander For Hd 65,Redacted By Sos,CO,99999,Contributions,
ONEOK INC. EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/24/25,Friends Of Jacque Phillips,Redacted By Sos,CO,99999,Contributions,
ONEOK INC. EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/24/25,Elect Jarvis Caldwell,Colorado Springs,CO,80908,Contributions,
ONEOK INC. EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/24/25,Committee To Elect Mary Bradfield,Colorado Springs,CO,80911,Contributions,
ONEOK INC. EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/24/25,Lieder For Colorado,Redacted By Sos,CO,99999,Contributions,
ONEOK INC. EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/24/25,Dusty For Colorado,Redacted By Sos,CO,99999,Contributions,
ONEOK INC. EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,450,10/24/25,Carlos For Hd 48,Fort Lupton,CO,80621,Contributions,
ONEOK INC. EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/24/25,Committee To Elect Richardson For House District 56,Elizabeth,CO,80107,Contributions,
ONEOK INC. EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,450,10/24/25,Winter For Hd47,Redacted By Sos,CO,99999,Contributions,
ONEOK INC. EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/24/25,To Elect Michael Carter To Colorado State House District 36,Redacted By Sos,CO,99999,Contributions,
ONEOK INC. EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/24/25,Varda For Colorado,Arvada,CO,80005,Contributions,
ONEOK INC. EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,450,10/24/25,Duran For Colorado,Superior,CO,80027,Contributions,
ONEOK INC. EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,450,10/24/25,Friends Of Larry Liston For Senate,Colo. Springs,CO,80909,Contributions,
ONEOK INC. EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,450,10/24/25,Pelton For State Senate,Sterling,CO,80751,Contributions,
ONEOK INC. EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,450,10/24/25,Committee To Elect Rod Pelton,Cheyenne Wells,CO,80810,Contributions,
ONEOK INC. EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,450,10/24/25,Coleman For Colorado,Denver,CO,80249,Contributions,
ONEOK INC. EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,450,10/24/25,Committee To Elect Cleave Simpson,Alamosa,CO,81101,Contributions,
REBEKAHPAC (REBEKAH STEWART FOR COLORADO),Political Committee,450,10/24/25,To Elect Michael Carter To Colorado State House District 36,Redacted By Sos,CO,99999,Contributions,
REBEKAHPAC (REBEKAH STEWART FOR COLORADO),Political Committee,1000,10/24/25,Colorado Democratic Party,Denver,CO,80203,Contributions,Hmp
TEAMSTERS LOCAL UNION NO. 455 SMALL DONOR FUND,Small Donor Committee,250,10/24/25,Kristin For Aps,Aurora,CO,80017,Contributions,Candidate Contribution
TEAMSTERS LOCAL UNION NO. 455 SMALL DONOR FUND,Small Donor Committee,250,10/24/25,Charrier,Aurora,CO,80018,Contributions,"Candidate Contribution
Check#1142"
TEAMSTERS LOCAL UNION NO. 455 SMALL DONOR FUND,Small Donor Committee,3750,10/24/25,Jessie Danielson For Colorado,Wheat Ridge,CO,80033,Contributions,Candidate Contribution 2026
TEAMSTERS LOCAL UNION NO. 455 SMALL DONOR FUND,Small Donor Committee,1550,10/24/25,Lieder For Colorado,Redacted By Sos,CO,99999,Contributions,Candidate Contribution 2026
GRISWOLD LEADERSHIP PAC,Political Committee,2,10/25/25,,,,,Bank Fees,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,0.6,10/25/25,Stripe.Com,South San Francisco,CA,94080,Bank Fees,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,1.05,10/25/25,Stripe.Com,South San Francisco,CA,94080,Bank Fees,
LUNDEEN LEADERSHIP FUND,Political Committee,500,10/25/25,Committee To Elect Ryan Graham,Monument,CO,80132,Other,8200 ∑ Candidate Support
RED WELD PAC,Political Committee,450,10/25/25,Woog For House District 19,Frederick,CO,80530,Contributions,
WILLFORD LEADERSHIP FUND,Political Committee,8.45,10/25/25,Culinary Dropout,Denver,CO,80220,"Food, Beverages and Meals",
ACCESS TO PEDIATRIC BEHAVIORAL THERAPY FOR COLORADO CHILDREN,Political Committee,0.99,10/26/25,Actblue Technical Serivces,Boston,MA,02196,Fundraising Expenses,
CATHY KIPP FOR COLORADO LEADERSHIP FUND,Political Committee,1.32,10/26/25,Act Blue Technical Services,Somerville,MA,02144-3132,Other,Service Fees
COLORADO WORKING FAMILIES PARTY SMALL DONOR COMMITTEE,Small Donor Committee,0.17,10/26/25,Actblue Technical Services,Somerville,MA,02144,Fundraising Expenses,Fee
GRISWOLD LEADERSHIP PAC,Political Committee,28.64,10/26/25,Actblue,West Somerville,MA,02144-0031,Fundraising Expenses,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,0.59,10/26/25,Stripe.Com,South San Francisco,CA,94080,Bank Fees,
MONICA PAC,Political Committee,0.2,10/26/25,Actblue,West Somerville,MA,02144,Fundraising Expenses,
ADVANCED ENERGY ACTION,Political Committee,26,10/27/25,Amalgamated Bank,Washington,DC,20006,Bank Fees,Bank Fees
ANDREW FOR COLORADO LEADERSHIP FUND,Political Committee,200,10/27/25,Lori For Colorado,Westminster,CO,80031,Contributions,
ANDREW FOR COLORADO LEADERSHIP FUND,Political Committee,200,10/27/25,Varda For Colorado,Arvada,CO,80005,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Elect Jarvis Caldwell,Colorado Springs,CO,80908,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Andrew For Colorado,Redacted By Sos,CO,99999,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Bob 4 Colorado,Highlands Ranch,CO,80126,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Camacho For Colorado,Redacted By Sos,CO,99999,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Carlos For Hd 48,Fort Lupton,CO,80621,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Carson For State Senate,Highlands Ranch,CO,80130-9998,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Cecelia4Colorado,Denver,CO,80212,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Citizens To Elect Janice Rich,Grand Junction,CO,81506,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Coleman For Colorado,Denver,CO,80249,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Committee To Elect Mary Bradfield,Colorado Springs,CO,80911,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Committee To Elect Cleave Simpson,Alamosa,CO,81101,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Committee To Elect Marc Snyder,Manitou Springs,CO,80829,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Dafna Michaelson Jenet For Sd21,Commerce City,CO,80022,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,6200,10/27/25,Dana Charles For Colorado,Pueblo West,CO,81007,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Dylan Roberts For Colorado,Redacted By Sos,CO,99999,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Elect Judy Amabile Sd-18,Boulder,CO,80302,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,6200,10/27/25,Friends Of Jacque Phillips,Redacted By Sos,CO,99999,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Gilchrist For Colorado,Redacted By Sos,CO,99999,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,6200,10/27/25,Gonzalez For 50,Greeley,CO,80634,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Hartsook For House,Redacted By Sos,CO,99999,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Kyle For Colorado,Louisville,CO,80027,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Kyle Mullica For Sd 24,Thornton,CO,80602,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Lesley For Colorado,Redacted By Sos,CO,99999,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Lindsey For Colorado,Arvada,CO,80004,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Lisa For Colorado,Redacted By Sos,CO,99999,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Lisa For Colorado Committee,Redacted By Sos,CO,99999,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Lori Garcia Sander For Hd 65,Redacted By Sos,CO,99999,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Meghan Lukens For Colorado,Redacted By Sos,CO,99999,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Pelton For State Senate,Sterling,CO,80751,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Rebekah Stewart For Colorado,Redacted By Sos,CO,99999,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Scott For Hd 64,Johnstown,CO,80534,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Sullivan For Colorado,Centennial,CO,80015,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Taggart For House District 55,Grand Junction,CO,81507,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,6200,10/27/25,To Elect Michael Carter To Colorado State House District 36,Redacted By Sos,CO,99999,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,William For Colorado,Redacted By Sos,CO,99999,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,6200,10/27/25,Woodward For Colorado,Redacted By Sos,CO,99999,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,3100,10/27/25,Zamora For Colorado,Redacted By Sos,CO,80000,Contributions,
APARTMENT ASSOCIATION OF METRO DENVER SMALL DONOR COMMITTEE,Small Donor Committee,6200,10/27/25,Woog For House District 19,Frederick,CO,80530,Contributions,
BALL FOR ALL LEADERSHIP FUND,Political Committee,5.95,10/27/25,Kochi Cafe,Denver,CO,80220,"Food, Beverages and Meals",Constituent Coffee
BOULDER VALLEY EDUCATION ASSOCIATION SMALL DONOR COMMITTEE,Small Donor Committee,1500,10/27/25,,,,,Contributions,Tina For Jeffco Contribution
BOULDER VALLEY EDUCATION ASSOCIATION SMALL DONOR COMMITTEE,Small Donor Committee,1500,10/27/25,,,,,Contributions,Peter For Jeffco Contribution
COLORADANS FOR WESTERN VALUES LEADERSHIP PAC,Political Committee,1450,10/27/25,Kirkmeyer For Colorado,Brighton,CO,80603,Contributions,
COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,Political Committee,200,10/27/25,Don For Centennial,Centennial,CO,80015,Contributions,2025 General Contribution
COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,Political Committee,200,10/27/25,Engerman 4 Mayor,Castle Pines,CO,80108,Contributions,2025 General Contribution
COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,Political Committee,200,10/27/25,Friends Of Robyn Carnes,Centennial,CO,80122,Contributions,2025 General Contribution
COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,Political Committee,400,10/27/25,Kyle For Littleton,Littleton,CO,80120,Contributions,2025 General Contribution
COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,Political Committee,200,10/27/25,Roger For Castle Pines,Castle Pines,CO,80108,Contributions,2025 General Contribution
COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,Political Committee,200,10/27/25,Stillwell 4 Littleton,Littleton,CO,80123,Contributions,2025 General Contribution
COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,Political Committee,200,10/27/25,Sweetland For Centennial Mayor,Centennial,CO,80161,Contributions,2025 General Contribution
JAMIE JACKSON LEADERSHIP,Political Committee,50,10/27/25,Reuben Medina For Aurora City Council,Aurora,CO,80017,Contributions,
LUMEN TECHNOLOGIES COLORADO EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/27/25,Camacho For Colorado,Redacted By Sos,CO,99999,Contributions,2026 General
LUMEN TECHNOLOGIES COLORADO EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/27/25,Camacho For Colorado,Redacted By Sos,CO,99999,Contributions,2026 Primary
LUMEN TECHNOLOGIES COLORADO EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/27/25,Carson For State Senate,Highlands Ranch,CO,80130-9998,Contributions,2026 Primary
LUMEN TECHNOLOGIES COLORADO EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/27/25,Carson For State Senate,Highlands Ranch,CO,80130-9998,Contributions,2026 General
LUMEN TECHNOLOGIES COLORADO EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,725,10/27/25,Carson Leadership Pac,Highlands Ranch,CO,80130-9998,Contributions,2025 Contribution
LUMEN TECHNOLOGIES COLORADO EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/27/25,Citizens To Elect Janice Rich,Grand Junction,CO,81506,Contributions,2026 Primary
LUMEN TECHNOLOGIES COLORADO EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/27/25,Citizens To Elect Janice Rich,Grand Junction,CO,81506,Contributions,2026 General
LUMEN TECHNOLOGIES COLORADO EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,725,10/27/25,Coloradans For Western Values Leadership Pac,Colo. Springs,CO,80918,Contributions,2025 Contribution
LUMEN TECHNOLOGIES COLORADO EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/27/25,Elect Jarvis Caldwell,Colorado Springs,CO,80908,Contributions,2026 Primary
LUMEN TECHNOLOGIES COLORADO EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/27/25,Elect Jarvis Caldwell,Colorado Springs,CO,80908,Contributions,2026 General
LUMEN TECHNOLOGIES COLORADO EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/27/25,To Elect Michael Carter To Colorado State House District 36,Redacted By Sos,CO,99999,Contributions,2026 Primary
LUMEN TECHNOLOGIES COLORADO EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/27/25,To Elect Michael Carter To Colorado State House District 36,Redacted By Sos,CO,99999,Contributions,2026 General
LUMEN TECHNOLOGIES COLORADO EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/27/25,Kyle Mullica For Sd 24,Thornton,CO,80602,Contributions,2026 General
LUMEN TECHNOLOGIES COLORADO EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/27/25,Kyle Mullica For Sd 24,Thornton,CO,80602,Contributions,2026 Primary
LUMEN TECHNOLOGIES COLORADO EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/27/25,Matt Ball For Colorado,Denver,CO,80203,Contributions,2026 General
LUMEN TECHNOLOGIES COLORADO EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/27/25,Matt Ball For Colorado,Denver,CO,80203,Contributions,2026 Primary
LUMEN TECHNOLOGIES COLORADO EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/27/25,Meghan Lukens For Colorado,Redacted By Sos,CO,99999,Contributions,2026 General
LUMEN TECHNOLOGIES COLORADO EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/27/25,Meghan Lukens For Colorado,Redacted By Sos,CO,99999,Contributions,2026 Primary
LUMEN TECHNOLOGIES COLORADO EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/27/25,William For Colorado,Redacted By Sos,CO,99999,Contributions,2026 Primary
LUMEN TECHNOLOGIES COLORADO EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/27/25,William For Colorado,Redacted By Sos,CO,99999,Contributions,2026 General
LUMEN TECHNOLOGIES COLORADO EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/27/25,Woog For House District 19,Frederick,CO,80530,Contributions,2026 Primary
LUMEN TECHNOLOGIES COLORADO EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,225,10/27/25,Woog For House District 19,Frederick,CO,80530,Contributions,2026 General
PLUMBERS LOCAL 3 SMALL DONOR COMMITTEE,Small Donor Committee,1500,10/27/25,Bridges For Colorado Treasurer,Redacted By Sos,CO,99999,Contributions,Campaign Contribution
