District,candidate_name,Party,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
Senate District 34,Chela Garcia Irlando,Democratic,55.52,12/10/25,Squarespace,New York,NY,10014,Office Equipment & Supplies,
Senate District 34,Chela Garcia Irlando,Democratic,12.84,12/14/25,Actblue Technical Services,Boston,MA,02196,Fundraising Expenses,
Senate District 34,Chela Garcia Irlando,Democratic,295.8,12/19/25,Grassroots Analytics,Washington,DC,20001,Fundraising Expenses,
Senate District 34,Chela Garcia Irlando,Democratic,25.69,12/21/25,Actblue Technical Services,Boston,MA,02196,Fundraising Expenses,
Senate District 34,Chela Garcia Irlando,Democratic,21.48,12/25/25,Quo,San Francisco,CA,94114,Office Equipment & Supplies,
Senate District 34,Chela Garcia Irlando,Democratic,19.76,12/28/25,Actblue Technical Services,Boston,MA,02196,Fundraising Expenses,
Senate District 34,Chela Garcia Irlando,Democratic,95.59,12/31/25,Actblue Technical Services,Boston,MA,02196,Fundraising Expenses,
Senate District 34,Jack Daus,Republican,,,,,,,,
Senate District 35,Duane L Gurule,Democratic,,,,,,,,
Senate District 35,Travis Nelson,Unaffiliated,0.4,1/27/25,Actblue,Somerville,MA,02144,Bank Fees,Actblue Fee
Senate District 35,Travis Nelson,Unaffiliated,3.95,1/27/25,Actblue,Somerville,MA,02144,Bank Fees,Actblue Fees
Senate District 35,Travis Nelson,Unaffiliated,3.95,1/27/25,Actblue,Somerville,MA,02144,Bank Fees,Actblue Fees
Senate District 35,Travis Nelson,Unaffiliated,0.99,1/27/25,Actblue,Somerville,MA,02144,Bank Fees,Actblue Fees
Senate District 35,Travis Nelson,Unaffiliated,201.6,2/20/25,Yard Sign Plus,Houston,TX,77099,Miscellaneous,Yard Signs Order
Senate District 35,Travis Nelson,Unaffiliated,0.99,2/22/25,Actblue,Somerville,MA,02144,Bank Fees,Actblue Fees
Senate District 35,Travis Nelson,Unaffiliated,9.88,2/23/25,Actblue,Somerville,MA,02144,Bank Fees,Actblue Fees
Senate District 35,Travis Nelson,Unaffiliated,3.95,2/25/25,Actblue,Somerville,MA,02144,Bank Fees,Actblue Fees
Senate District 35,Travis Nelson,Unaffiliated,0.99,3/2/25,Actblue,Somerville,MA,02144,Bank Fees,Actblue Fees
Senate District 35,Travis Nelson,Unaffiliated,0.99,3/3/25,Actblue,Somerville,CO,02144,Bank Fees,
Senate District 35,Travis Nelson,Unaffiliated,275,3/19/25,Yard Sign Plus,Houston,TX,77099,Miscellaneous,Yard Signs
Senate District 35,Travis Nelson,Unaffiliated,35.12,3/26/25,Lowes,Pueblo,CO,81005,Miscellaneous,Hardware To Hang Signs.
Senate District 35,Travis Nelson,Unaffiliated,10,4/8/25,Wells Fargo,Lakewood,CO,80226,Bank Fees,Cashiers Check Fee
Senate District 35,Travis Nelson,Unaffiliated,10,4/30/25,Wells Fargo,Lakewood,CO,80226,Bank Fees,Monthly Bank Fee
Senate District 35,Travis Nelson,Unaffiliated,10,5/30/25,Wells Fargo,Lakewood,CO,80226,Bank Fees,Monthly Bank Fee
Senate District 35,Travis Nelson,Unaffiliated,20,6/20/25,Colorado Secretary Of State,Denver,CO,80290,Other,Colorado Sos Tradename Filing
Senate District 35,Travis Nelson,Unaffiliated,30,6/23/25,Colorado Secretary Of State,Denver,CO,80290,Other,Colorado Sos Tradename Filing
Senate District 35,Travis Nelson,Unaffiliated,12.64,6/30/25,,,,,Bank Fees,Actblue Fees
Senate District 35,Travis Nelson,Unaffiliated,10,6/30/25,Wells Fargo,Lakewood,CO,80226,Bank Fees,Monthly Bank Fees
Senate District 35,Travis Nelson,Unaffiliated,-12.64,6/30/25,,,,,Bank Fees,Offset Due To Update Of Filed Item - Actblue Fees
Senate District 35,Travis Nelson,Unaffiliated,12.66,6/30/25,,,,,Bank Fees,Actblue Fees
Senate District 35,Travis Nelson,Unaffiliated,0.79,7/18/25,Actblue,Somerville,MA,02144,Bank Fees,Actblue Fees
Senate District 35,Travis Nelson,Unaffiliated,0.99,7/23/25,Actblue,Somerville,MA,02144,Bank Fees,Actblue Fees
Senate District 35,Travis Nelson,Unaffiliated,1.98,7/26/25,Actblue,Somerville,MA,02144,Bank Fees,Actblue Fees
Senate District 35,Travis Nelson,Unaffiliated,432.85,8/1/25,Colorado Democratic Party,Denver,CO,80203,Consultant & Professional Services,Van Access. Was A Democrat When Transaction Was Made. Now Am An Unaffiliated Candidate.
Senate District 35,Travis Nelson,Unaffiliated,60,8/4/25,Emergent Campus,Florence,CO,81226,Rent & Utilities,Rent At Shared Office Space
Senate District 35,Travis Nelson,Unaffiliated,0.99,8/7/25,Actblue,Somerville,MA,02144,Bank Fees,Actblue Fees
Senate District 35,Travis Nelson,Unaffiliated,1.98,8/9/25,Actblue,Somerville,MA,02144,Bank Fees,Actblue Fees
Senate District 35,Travis Nelson,Unaffiliated,17.52,8/12/25,Safeway,Trinidad,CO,81082,"Food, Beverages and Meals",Supplies For Coffee With The Candidate Night
Senate District 35,Travis Nelson,Unaffiliated,0.99,8/16/25,Actblue,Somerville,MA,02144,Bank Fees,Actblue Fees
Senate District 35,Travis Nelson,Unaffiliated,3.95,8/18/25,Actblue,Somerville,MA,02144,Bank Fees,Actblue Fees
Senate District 35,Travis Nelson,Unaffiliated,0.99,8/19/25,Actblue,Somerville,MA,02144,Bank Fees,Actblue Fees
Senate District 35,Travis Nelson,Unaffiliated,11.76,8/22/25,Safeway,Trinidad,CO,81082,"Food, Beverages and Meals",Supplies For Fundraiser Event
Senate District 35,Travis Nelson,Unaffiliated,0.99,8/24/25,Actblue,Somerville,MA,02144,Bank Fees,Actblue Fees
Senate District 35,Travis Nelson,Unaffiliated,43.91,8/25/25,Safeway,Walsenburg,CO,81089,"Food, Beverages and Meals",Snacks And Supplies For Fundraiser Event
Senate District 35,Travis Nelson,Unaffiliated,3.95,8/26/25,Actblue,Somerville,MA,02144,Bank Fees,Actblue Fees
Senate District 35,Travis Nelson,Unaffiliated,0.99,8/28/25,Actblue,Somerville,MA,02144,Bank Fees,Actblue Fees
Senate District 35,Travis Nelson,Unaffiliated,0.99,8/29/25,Actblue,Somerville,MA,02144,Bank Fees,Actblue Fees
Senate District 35,Travis Nelson,Unaffiliated,60,9/3/25,Emergent Campus,Florence,CO,81226,Rent & Utilities,Rent On Shared Office Space
Senate District 35,Travis Nelson,Unaffiliated,0.99,9/6/25,Actblue,Somerville,MA,02144,Bank Fees,Actblue Fees
Senate District 35,Travis Nelson,Unaffiliated,23.94,9/10/25,Walsenburg Lumber,Walsenburg,CO,81089,Office Equipment & Supplies,Hardware To Hang Signs
Senate District 35,Travis Nelson,Unaffiliated,336,9/15/25,Wix,New York,NY,10014,Advertising,Website Domain Hosting 2 Years
Senate District 35,Travis Nelson,Unaffiliated,155.48,9/19/25,My Friend The Printer,Pueblo,CO,81003,Advertising,Box Of Buisness Cards
Senate District 35,Travis Nelson,Unaffiliated,0.59,9/21/25,Actblue,Somerville,MA,02144,Bank Fees,Actblue Fees
Senate District 35,Travis Nelson,Unaffiliated,0.24,9/24/25,Actblue,Somerville,MA,02144,Bank Fees,Actblue Fees
Senate District 35,Travis Nelson,Unaffiliated,57.61,9/30/25,My Friend The Printer,Pueblo,CO,81003,Advertising,Stickers
Senate District 35,Travis Nelson,Unaffiliated,0.99,10/5/25,Actblue,Somerville,MA,02144,Bank Fees,Actblue Fees
Senate District 35,Travis Nelson,Unaffiliated,1.47,10/5/25,Raise The Money,Little Rock,AR,72221,Bank Fees,Raisethemoney.Com Fees
Senate District 35,Travis Nelson,Unaffiliated,200,10/7/25,Pueblo Web Design,Pueblo,CO,81003,Advertising,Updates To Website
Senate District 35,Travis Nelson,Unaffiliated,60,10/7/25,Emergent Campus,Florence,CO,81226,Rent & Utilities,Rent For Shared Office Space
Senate District 35,Travis Nelson,Unaffiliated,20,10/14/25,Chatgpt,San Francisco,CA,94158,Other,Chatgpt Subscription
Senate District 35,Travis Nelson,Unaffiliated,13.14,11/2/25,Raise The Money,Little Rock,AR,72221,Bank Fees,Raisethemoney.Com Fees
Senate District 35,Travis Nelson,Unaffiliated,60,11/4/25,Emergent Campus,Florence,CO,81226,Rent & Utilities,Shared Office Space Rent Emergent Campus
Senate District 35,Travis Nelson,Unaffiliated,2.7,11/8/25,Raise The Money,Little Rock,AR,72221,Bank Fees,Raise The Money Fees
Senate District 35,Travis Nelson,Unaffiliated,20,11/12/25,Chatgpt,San Francisco,CA,94158,Other,Chatgpt Subscription
Senate District 35,Travis Nelson,Unaffiliated,351.22,11/12/25,Signs On The Cheap,Austin,TX,78758,Advertising,Yard Signs
Senate District 35,Travis Nelson,Unaffiliated,1.47,11/19/25,Raise The Money,Little Rock,AR,72221,Bank Fees,Raise The Money Fees
Senate District 35,Travis Nelson,Unaffiliated,10,11/28/25,Wells Fargo,Lakewood,CO,80226,Bank Fees,Bank Fees
Senate District 35,Travis Nelson,Unaffiliated,60,12/3/25,Emergent Campus,Florence,CO,81226,Rent & Utilities,Rent
Senate District 35,Travis Nelson,Unaffiliated,15.84,12/6/25,Raise The Money,Little Rock,AR,72221,Bank Fees,Raisethemoney.Com Fees
Senate District 35,Travis Nelson,Unaffiliated,20,12/11/25,Chatgpt,San Francisco,CA,94158,Other,Chat Gpt Subscription
Senate District 35,Travis Nelson,Unaffiliated,1.47,12/15/25,Raise The Money,Little Rock,AR,72221,Bank Fees,Raisethemoney.Com Fees
Senate District 35,Travis Nelson,Unaffiliated,5.15,12/30/25,Raise The Money,Little Rock,AR,72221,Bank Fees,Rasiethemoney.Com Fees
Senate District 35,Travis Nelson,Unaffiliated,10,12/31/25,Wells Fargo,Lakewood,CO,80226,Bank Fees,Bank Fees
Senate District 35,Rod Pelton,Republican,700,1/14/25,Senate Republican Caucus,Denver,CO,80203,Miscellaneous,Dues
Senate District 35,Rod Pelton,Republican,101,1/18/25,Rodney  Pelton,Cheyenne Wells,CO,80810,Travel & Lodging,Mileage To Lamar (Ldd)
Senate District 35,Rod Pelton,Republican,32,1/27/25,Campaign Partner,Still River,MA,01467,Advertising,Website
Senate District 35,Rod Pelton,Republican,125,1/30/25,Pro 15,Fort Morgan,CO,80701,Miscellaneous,Dues
Senate District 35,Rod Pelton,Republican,74,2/12/25,Rodney  Pelton,Cheyenne Wells,CO,80810,Travel & Lodging,Elbert (Reorg)
Senate District 35,Rod Pelton,Republican,164.54,2/13/25,Zoom,Denver,CO,80237,Miscellaneous,Zoom One Year
Senate District 35,Rod Pelton,Republican,32,2/27/25,Campaign Partner,Still River,MA,01467,Advertising,Website
Senate District 35,Rod Pelton,Republican,181,3/21/25,Rodney  Pelton,Cheyenne Wells,CO,80810,Travel & Lodging,Vilas (Ldd)
Senate District 35,Rod Pelton,Republican,32,3/27/25,Campaign Partner,Still River,MA,01467,Advertising,Website
Senate District 35,Rod Pelton,Republican,32,4/27/25,Campaign Partner,Still River,MA,01467,Advertising,Website
Senate District 35,Rod Pelton,Republican,167.5,5/17/25,Rodney  Pelton,Cheyenne Wells,CO,80810,Other,Mileage To Lamar/La Junta
Senate District 35,Rod Pelton,Republican,32,5/27/25,Campaign Partner,Still River,MA,01467,Advertising,Website
Senate District 35,Rod Pelton,Republican,100,5/27/25,Action Colorado,Pueblo,CO,81003,Miscellaneous,1 Year Dues
Senate District 35,Rod Pelton,Republican,42.43,5/27/25,Amazon,Seattle,WA,98109,Advertising,Parade Candy
Senate District 35,Rod Pelton,Republican,241.2,5/29/25,Rodney  Pelton,Cheyenne Wells,CO,80810,Other,Mileage To Fountain/Elizabeth
Senate District 35,Rod Pelton,Republican,122.67,6/21/25,Amazon,Seattle,WA,98109,Advertising,Parade Candy
Senate District 35,Rod Pelton,Republican,32,6/27/25,Campaign Partner,Still River,MA,01467,Advertising,Website
Senate District 35,Rod Pelton,Republican,32,7/27/25,Campaign Partner,Still River,MA,01467,Advertising,Website
Senate District 35,Rod Pelton,Republican,0.59,8/10/25,Winred,Arlington,VA,22219,Bank Fees,Winred Fee
Senate District 35,Rod Pelton,Republican,182.32,8/18/25,Amazon,Seattle,WA,98109,Advertising,Parade Candy
Senate District 35,Rod Pelton,Republican,32,8/27/25,Campaign Partner,Still River,MA,01467,Advertising,Website
Senate District 35,Rod Pelton,Republican,-182.04,9/2/25,Amazon,Seattle,WA,98109,Returned Expenditure,Undelivered Candy Refund
Senate District 35,Rod Pelton,Republican,141,9/13/25,Rodney  Pelton,Cheyenne Wells,CO,80810,Travel & Lodging,Mileage To Las Animas Ldd
Senate District 35,Rod Pelton,Republican,201,9/23/25,Rodney  Pelton,Cheyenne Wells,CO,80810,Travel & Lodging,Mileage To Colorado Springs
Senate District 35,Rod Pelton,Republican,32,9/27/25,Campaign Partner,Still River,MA,01467,Advertising,Website
Senate District 35,Rod Pelton,Republican,32,10/27/25,Campaign Partner,Still River,MA,01467,Advertising,Website
Senate District 35,Rod Pelton,Republican,32,11/27/25,Campaign Partner,Still River,MA,01467,Advertising,Website
Senate District 35,Rod Pelton,Republican,194,12/10/25,Rodney  Pelton,Cheyenne Wells,CO,80810,Travel & Lodging,Mileage To Colorado Spgs (El Paso Cnty Christmas Party)
Senate District 35,Rod Pelton,Republican,32,12/27/25,Campaign Partner,Still River,MA,01467,Advertising,Website
Senate District 35,Rod Pelton,Republican,500,1/5/23,Senate Republican Caucus,Denver,CO,80203,Other,Senate Caucus Dues
Senate District 35,Rod Pelton,Republican,500,1/17/23,National Western Stock Show,Denver,CO,80216,Advertising,Nwss Junior Livestock Sale
Senate District 35,Rod Pelton,Republican,32,1/27/23,Campaign Partner,Still River,MA,01467,Advertising,
Senate District 35,Rod Pelton,Republican,154.25,2/13/23,Zoom,Denver,CO,80237,Miscellaneous,
Senate District 35,Rod Pelton,Republican,138,2/20/23,Rodney  Pelton,Cheyenne Wells,CO,80810,Travel & Lodging,Denver To Hugo Ldd
Senate District 35,Rod Pelton,Republican,32,2/28/23,Campaign Partner,Still River,MA,01467,Advertising,
Senate District 35,Rod Pelton,Republican,15,3/3/23,Campaign Partner,Still River,MA,01467,Advertising,Domain Registration
Senate District 35,Rod Pelton,Republican,60,3/3/23,Campaign Partner,Still River,MA,01467,Advertising,
Senate District 35,Rod Pelton,Republican,66,3/11/23,Rodney  Pelton,Cheyenne Wells,CO,80810,Travel & Lodging,Denver To Loveland Gop Reorg
Senate District 35,Rod Pelton,Republican,157,3/18/23,Rodney  Pelton,Cheyenne Wells,CO,80810,Travel & Lodging,La Junta Ldd
Senate District 35,Rod Pelton,Republican,160,3/25/23,Rodney  Pelton,Cheyenne Wells,CO,80810,Travel & Lodging,Springfield Ldd
Senate District 35,Rod Pelton,Republican,32,3/27/23,Campaign Partner,Still River,MA,01467,Advertising,
Senate District 35,Rod Pelton,Republican,50,4/14/23,Rodney  Pelton,Cheyenne Wells,CO,80810,Travel & Lodging,Burlington Ldd
Senate District 35,Rod Pelton,Republican,165,4/23/23,Cheyenne County Republican Central Committee,Cheyenne Wells,CO,80810-0771,"Food, Beverages and Meals",Ldd
Senate District 35,Rod Pelton,Republican,43,4/26/23,Plainsman Herald,Springfield,CO,81073,Miscellaneous,Subscription
Senate District 35,Rod Pelton,Republican,32,4/27/23,Campaign Partner,Still River,MA,01467,Advertising,
Senate District 35,Rod Pelton,Republican,236,5/10/23,Rodney  Pelton,Cheyenne Wells,CO,80810,Travel & Lodging,Kim; Las Animas County Gop
Senate District 35,Rod Pelton,Republican,197,5/13/23,Rodney  Pelton,Cheyenne Wells,CO,80810,Travel & Lodging,Elbert Conservative Breakfast
Senate District 35,Rod Pelton,Republican,164,5/18/23,Rodney  Pelton,Cheyenne Wells,CO,80810,Travel & Lodging,Rocky Ford Ten Talks
Senate District 35,Rod Pelton,Republican,98,5/20/23,Rodney  Pelton,Cheyenne Wells,CO,80810,Travel & Lodging,Lamar Days
Senate District 35,Rod Pelton,Republican,32,5/27/23,Campaign Partner,Still River,MA,01467,Advertising,Website
Senate District 35,Rod Pelton,Republican,130,6/1/23,Colorado Christian University,Lakewood,CO,80226,"Food, Beverages and Meals",2 Meals Wcs
Senate District 35,Rod Pelton,Republican,242,6/9/23,Rodney  Pelton,Cheyenne Wells,CO,80810,Travel & Lodging,Denver Western Conservative Summit
Senate District 35,Rod Pelton,Republican,40.9,6/9/23,Olive Garden,Denver,CO,80238,"Food, Beverages and Meals",Meal Western Conservative Summit
Senate District 35,Rod Pelton,Republican,781.61,6/11/23,Hyatt Regency Denver At Ccc,Denver,CO,80202,Travel & Lodging,Lodging Wcs
Senate District 35,Rod Pelton,Republican,82.98,6/22/23,Tank And Tummy,Rocky Ford,CO,81067,Travel & Lodging,Plains Tour Gas
Senate District 35,Rod Pelton,Republican,138,6/24/23,Rodney  Pelton,Cheyenne Wells,CO,80810,Travel & Lodging,Las Animas
Senate District 35,Rod Pelton,Republican,190.62,6/27/23,Amazon,Seattle,WA,98109,Advertising,Parade Candy
Senate District 35,Rod Pelton,Republican,32,6/27/23,Campaign Partner,Still River,MA,01467,Advertising,Website
Senate District 35,Rod Pelton,Republican,314.4,7/1/23,Rodney  Pelton,Cheyenne Wells,CO,80810,Travel & Lodging,La Veta Parade
Senate District 35,Rod Pelton,Republican,125,7/6/23,Kit Carson County Fair,Burlington,CO,80807,Advertising,Catch A Goat Sponsor
Senate District 35,Rod Pelton,Republican,100,7/19/23,Las Animas County Republican Party,Redacted By Sos,CO,99999,"Food, Beverages and Meals",2 Ldd Tickets
Senate District 35,Rod Pelton,Republican,49.42,7/20/23,Jrs Country Store 102,Ordway,CO,81052,"Food, Beverages and Meals",
Senate District 35,Rod Pelton,Republican,32,7/27/23,Campaign Partner,Still River,MA,01467,Advertising,Website
Senate District 35,Rod Pelton,Republican,50,7/27/23,Club 20,Grand Junction,CO,81502,Miscellaneous,Dues
Senate District 35,Rod Pelton,Republican,52,8/7/23,Cci,Denver,CO,80203,Other,Flags
Senate District 35,Rod Pelton,Republican,32,8/27/23,Campaign Partner,Still River,MA,01467,Advertising,Website
Senate District 35,Rod Pelton,Republican,255,9/16/23,Rodney  Pelton,Cheyenne Wells,CO,80810,Travel & Lodging,Trinidad Ldd
Senate District 35,Rod Pelton,Republican,12.48,9/20/23,The Gap Bar And Grill,Cheyenne Wells,CO,80810,"Food, Beverages and Meals",Meeting With Local Heads
Senate District 35,Rod Pelton,Republican,50,9/20/23,Rodney  Pelton,Cheyenne Wells,CO,80810,Travel & Lodging,Burlington County Chairs
Senate District 35,Rod Pelton,Republican,32,9/27/23,Campaign Partner,Still River,MA,01467,Advertising,Website
Senate District 35,Rod Pelton,Republican,183.33,9/27/23,Comfort Suites,Castle Rock,CO,80109,Travel & Lodging,Castle Rock State Committee Meeting
